dataset_name	lat	lon	temperature	windspeed	wind_moment2	wind_moment3	ice_coverage	air_pressure	salinity	xCO2air	fCO2water	year	month	day	hour	minute	second
schuster	27.209	-64.162	27.570	6.213	38.602	239.834	0.000	1015.744		392.489	372.597	2013	10	6	15	39	24
schuster	27.211	-64.159	27.570	6.213	38.602	239.834	0.000	1015.735		392.489	372.765	2013	10	6	15	40	10
schuster	27.214	-64.156	27.570	6.213	38.602	239.834	0.000	1015.727		392.490	372.517	2013	10	6	15	40	56
schuster	27.217	-64.152	27.570	6.213	38.602	239.834	0.000	1015.718		392.490	372.834	2013	10	6	15	41	41
schuster	27.220	-64.149	27.570	6.213	38.602	239.834	0.000	1015.710		392.490	373.039	2013	10	6	15	42	27
schuster	27.222	-64.146	27.570	6.213	38.602	239.834	0.000	1015.702		392.490	373.159	2013	10	6	15	43	11
schuster	27.225	-64.143	27.570	6.213	38.602	239.834	0.000	1015.693		392.490	372.450	2013	10	6	15	43	57
schuster	27.228	-64.140	27.570	6.213	38.602	239.834	0.000	1015.685		392.490	372.312	2013	10	6	15	44	42
schuster	27.231	-64.137	27.570	6.213	38.602	239.834	0.000	1015.677		392.490	372.564	2013	10	6	15	45	27
schuster	27.233	-64.133	27.610	6.213	38.602	239.834	0.000	1015.668		392.490	373.134	2013	10	6	15	46	12
schuster	27.236	-64.130	27.610	6.213	38.602	239.834	0.000	1015.660		392.490	373.534	2013	10	6	15	46	57
schuster	27.239	-64.127	27.610	6.213	38.602	239.834	0.000	1015.652		392.490	373.609	2013	10	6	15	47	42
schuster	27.242	-64.124	27.610	6.213	38.602	239.834	0.000	1015.643		392.490	373.641	2013	10	6	15	48	28
schuster	27.245	-64.121	27.570	6.213	38.602	239.834	0.000	1015.634		392.490	373.291	2013	10	6	15	49	14
schuster	27.247	-64.118	27.570	6.213	38.602	239.834	0.000	1015.626		392.490	373.695	2013	10	6	15	49	59
schuster	27.250	-64.115	27.570	6.365	40.512	257.852	0.000	1015.618		392.490	373.624	2013	10	6	15	50	44
schuster	27.253	-64.111	27.570	6.365	40.512	257.852	0.000	1015.609		392.490	374.405	2013	10	6	15	51	29
schuster	27.256	-64.108	27.610	6.365	40.512	257.852	0.000	1015.601		392.490	374.319	2013	10	6	15	52	15
schuster	27.259	-64.105	27.570	6.365	40.512	257.852	0.000	1015.592		392.490	373.814	2013	10	6	15	53	0
schuster	27.261	-64.102	27.610	6.365	40.512	257.852	0.000	1015.584		392.490	374.718	2013	10	6	15	53	45
schuster	27.264	-64.099	27.610	6.365	40.512	257.852	0.000	1015.576		392.491	374.752	2013	10	6	15	54	31
schuster	27.267	-64.096	27.570	6.365	40.512	257.852	0.000	1015.567		392.491	375.193	2013	10	6	15	55	16
schuster	27.270	-64.092	27.610	6.365	40.512	257.852	0.000	1015.559		392.491	374.951	2013	10	6	15	56	2
schuster	27.272	-64.089	27.610	6.365	40.512	257.852	0.000	1015.550		392.491	375.234	2013	10	6	15	56	47
schuster	27.275	-64.086	27.610	6.365	40.512	257.852	0.000	1015.542		392.491	375.146	2013	10	6	15	57	32
schuster	27.278	-64.083	27.610	6.365	40.512	257.852	0.000	1015.534		392.491	375.240	2013	10	6	15	58	17
schuster	27.281	-64.080	27.610	6.365	40.512	257.852	0.000	1015.525		392.491	375.028	2013	10	6	15	59	3
schuster	27.284	-64.076	27.610	6.365	40.512	257.852	0.000	1015.517		392.491	374.989	2013	10	6	15	59	48
schuster	27.286	-64.073	27.610	6.365	40.512	257.852	0.000	1015.508		392.491	374.896	2013	10	6	16	0	34
schuster	27.289	-64.070	27.610	6.365	40.512	257.852	0.000	1015.500		392.491	374.469	2013	10	6	16	1	19
schuster	27.292	-64.067	27.610	6.365	40.512	257.852	0.000	1015.491		392.491	374.781	2013	10	6	16	2	5
schuster	27.295	-64.064	27.610	6.365	40.512	257.852	0.000	1015.483		392.491	374.814	2013	10	6	16	2	51
schuster	27.298	-64.060	27.610	6.365	40.512	257.852	0.000	1015.474		392.491	374.622	2013	10	6	16	3	36
schuster	27.300	-64.057	27.570	6.365	40.512	257.852	0.000	1015.466		392.491	373.843	2013	10	6	16	4	22
schuster	27.303	-64.054	27.570	6.365	40.512	257.852	0.000	1015.457		392.491	375.161	2013	10	6	16	5	8
schuster	27.306	-64.051	27.570	6.365	40.512	257.852	0.000	1015.449		392.491	375.490	2013	10	6	16	5	53
schuster	27.309	-64.048	27.570	6.365	40.512	257.852	0.000	1015.440		392.491	375.637	2013	10	6	16	6	39
schuster	27.312	-64.044	27.570	6.365	40.512	257.852	0.000	1015.432		392.492	375.642	2013	10	6	16	7	25
schuster	27.314	-64.041	27.570	6.365	40.512	257.852	0.000	1015.424		392.492	375.257	2013	10	6	16	8	9
schuster	27.317	-64.038	27.570	6.365	40.512	257.852	0.000	1015.415		392.492	375.178	2013	10	6	16	8	55
schuster	27.320	-64.035	27.530	6.365	40.512	257.852	0.000	1015.407		392.492	375.583	2013	10	6	16	9	40
schuster	27.323	-64.032	27.490	6.365	40.512	257.852	0.000	1015.398		392.492	375.618	2013	10	6	16	10	25
schuster	27.326	-64.028	27.450	6.365	40.512	257.852	0.000	1015.390		392.492	376.070	2013	10	6	16	11	11
schuster	27.326	-64.028	27.450	6.365	40.512	257.852	0.000	1015.389				2013	10	6	16	11	13
schuster	27.326	-64.028	27.450	6.365	40.512	257.852	0.000	1015.389				2013	10	6	16	11	15
schuster	27.326	-64.028	27.450	6.365	40.512	257.852	0.000	1015.389				2013	10	6	16	11	17
schuster	27.326	-64.028	27.450	6.365	40.512	257.852	0.000	1015.388				2013	10	6	16	11	19
schuster	27.326	-64.028	27.450	6.365	40.512	257.852	0.000	1015.388				2013	10	6	16	11	21
schuster	27.326	-64.028	27.450	6.365	40.512	257.852	0.000	1015.388				2013	10	6	16	11	23
schuster	27.326	-64.028	27.450	6.365	40.512	257.852	0.000	1015.387				2013	10	6	16	11	25
schuster	27.326	-64.027	27.450	6.365	40.512	257.852	0.000	1015.387				2013	10	6	16	11	27
schuster	27.327	-64.027	27.450	6.365	40.512	257.852	0.000	1015.387				2013	10	6	16	11	29
schuster	27.327	-64.027	27.450	6.365	40.512	257.852	0.000	1015.386				2013	10	6	16	11	31
schuster	27.327	-64.027	27.450	6.365	40.512	257.852	0.000	1015.386				2013	10	6	16	11	33
schuster	27.327	-64.027	27.450	6.365	40.512	257.852	0.000	1015.385				2013	10	6	16	11	36
schuster	27.327	-64.026	27.450	6.365	40.512	257.852	0.000	1015.385				2013	10	6	16	11	38
schuster	27.327	-64.026	27.450	6.365	40.512	257.852	0.000	1015.384				2013	10	6	16	11	40
schuster	27.327	-64.026	27.450	6.365	40.512	257.852	0.000	1015.384				2013	10	6	16	11	42
schuster	27.328	-64.026	27.450	6.365	40.512	257.852	0.000	1015.384				2013	10	6	16	11	44
schuster	27.328	-64.026	27.450	6.365	40.512	257.852	0.000	1015.383				2013	10	6	16	11	46
schuster	27.328	-64.026	27.450	6.365	40.512	257.852	0.000	1015.383				2013	10	6	16	11	48
schuster	27.328	-64.026	27.410	6.365	40.512	257.852	0.000	1015.383				2013	10	6	16	11	50
schuster	27.328	-64.026	27.410	6.365	40.512	257.852	0.000	1015.382				2013	10	6	16	11	52
schuster	27.328	-64.025	27.410	6.365	40.512	257.852	0.000	1015.382				2013	10	6	16	11	54
schuster	27.328	-64.025	27.410	6.365	40.512	257.852	0.000	1015.381				2013	10	6	16	11	57
schuster	27.328	-64.025	27.410	6.365	40.512	257.852	0.000	1015.381				2013	10	6	16	11	59
schuster	27.328	-64.025	27.410	6.365	40.512	257.852	0.000	1015.381				2013	10	6	16	12	1
schuster	27.329	-64.025	27.410	6.365	40.512	257.852	0.000	1015.380				2013	10	6	16	12	3
schuster	27.329	-64.025	27.410	6.365	40.512	257.852	0.000	1015.380				2013	10	6	16	12	5
schuster	27.329	-64.025	27.410	6.365	40.512	257.852	0.000	1015.380				2013	10	6	16	12	7
schuster	27.329	-64.024	27.410	6.365	40.512	257.852	0.000	1015.379				2013	10	6	16	12	9
schuster	27.329	-64.024	27.410	6.365	40.512	257.852	0.000	1015.379				2013	10	6	16	12	11
schuster	27.329	-64.024	27.410	6.365	40.512	257.852	0.000	1015.378				2013	10	6	16	12	13
schuster	27.333	-64.020	27.410	6.365	40.512	257.852	0.000	1015.366				2013	10	6	16	13	12
schuster	27.336	-64.017	27.380	6.365	40.512	257.852	0.000	1015.357				2013	10	6	16	13	57
schuster	27.338	-64.014	27.410	6.365	40.512	257.852	0.000	1015.347				2013	10	6	16	14	43
schuster	27.341	-64.010	27.450	6.365	40.512	257.852	0.000	1015.338				2013	10	6	16	15	29
schuster	27.344	-64.007	27.450	6.365	40.512	257.852	0.000	1015.328				2013	10	6	16	16	14
schuster	27.347	-64.004	27.410	6.365	40.512	257.852	0.000	1015.319				2013	10	6	16	16	59
schuster	27.350	-64.001	27.410	6.365	40.512	257.852	0.000	1015.310				2013	10	6	16	17	44
schuster	27.352	-63.998	27.410	6.115	37.393	228.655	0.000	1015.300				2013	10	6	16	18	30
schuster	27.355	-63.995	27.410	6.115	37.393	228.655	0.000	1015.291				2013	10	6	16	19	14
schuster	27.358	-63.991	27.380	6.115	37.393	228.655	0.000	1015.281				2013	10	6	16	20	0
schuster	27.361	-63.988	27.380	6.115	37.393	228.655	0.000	1015.272				2013	10	6	16	20	44
schuster	27.363	-63.985	27.380	6.115	37.393	228.655	0.000	1015.262				2013	10	6	16	21	30
schuster	27.366	-63.982	27.380	6.115	37.393	228.655	0.000	1015.253				2013	10	6	16	22	15
schuster	27.369	-63.979	27.340	6.115	37.393	228.655	0.000	1015.244				2013	10	6	16	23	0
schuster	27.372	-63.975	27.340	6.115	37.393	228.655	0.000	1015.234				2013	10	6	16	23	46
schuster	27.375	-63.972	27.300	6.115	37.393	228.655	0.000	1015.225				2013	10	6	16	24	32
schuster	27.378	-63.969	27.300	6.115	37.393	228.655	0.000	1015.215				2013	10	6	16	25	17
schuster	27.380	-63.966	27.300	6.115	37.393	228.655	0.000	1015.206				2013	10	6	16	26	2
schuster	27.383	-63.963	27.260	6.115	37.393	228.655	0.000	1015.196				2013	10	6	16	26	48
schuster	27.386	-63.959	27.260	6.115	37.393	228.655	0.000	1015.187				2013	10	6	16	27	33
schuster	27.389	-63.956	27.260	6.115	37.393	228.655	0.000	1015.177				2013	10	6	16	28	18
schuster	27.391	-63.953	27.300	6.115	37.393	228.655	0.000	1015.168				2013	10	6	16	29	3
schuster	27.394	-63.950	27.300	6.115	37.393	228.655	0.000	1015.159				2013	10	6	16	29	49
schuster	27.397	-63.947	27.300	6.115	37.393	228.655	0.000	1015.149				2013	10	6	16	30	34
schuster	27.400	-63.944	27.300	6.115	37.393	228.655	0.000	1015.140				2013	10	6	16	31	19
schuster	27.403	-63.940	27.300	6.115	37.393	228.655	0.000	1015.130				2013	10	6	16	32	5
schuster	27.405	-63.937	27.300	6.115	37.393	228.655	0.000	1015.121				2013	10	6	16	32	50
schuster	27.408	-63.934	27.300	6.115	37.393	228.655	0.000	1015.111				2013	10	6	16	33	35
schuster	27.411	-63.931	27.300	6.115	37.393	228.655	0.000	1015.102				2013	10	6	16	34	21
schuster	27.414	-63.927	27.260	6.115	37.393	228.655	0.000	1015.093				2013	10	6	16	35	6
schuster	27.414	-63.927	27.260	6.115	37.393	228.655	0.000	1015.092				2013	10	6	16	35	8
schuster	27.414	-63.927	27.260	6.115	37.393	228.655	0.000	1015.092				2013	10	6	16	35	10
schuster	27.414	-63.927	27.260	6.115	37.393	228.655	0.000	1015.091				2013	10	6	16	35	12
schuster	27.414	-63.927	27.260	6.115	37.393	228.655	0.000	1015.091				2013	10	6	16	35	15
schuster	27.414	-63.927	27.260	6.115	37.393	228.655	0.000	1015.090				2013	10	6	16	35	17
schuster	27.415	-63.926	27.260	6.115	37.393	228.655	0.000	1015.090				2013	10	6	16	35	19
schuster	27.415	-63.926	27.260	6.115	37.393	228.655	0.000	1015.089				2013	10	6	16	35	21
schuster	27.415	-63.926	27.260	6.115	37.393	228.655	0.000	1015.089				2013	10	6	16	35	23
schuster	27.415	-63.926	27.260	6.115	37.393	228.655	0.000	1015.089				2013	10	6	16	35	25
schuster	27.415	-63.926	27.260	6.115	37.393	228.655	0.000	1015.088				2013	10	6	16	35	27
schuster	27.419	-63.921	27.260	6.115	37.393	228.655	0.000	1015.089				2013	10	6	16	36	31
schuster	27.422	-63.918	27.260	6.115	37.393	228.655	0.000	1015.089				2013	10	6	16	37	16
schuster	27.425	-63.915	27.260	6.115	37.393	228.655	0.000	1015.089				2013	10	6	16	38	1
schuster	27.427	-63.912	27.220	6.115	37.393	228.655	0.000	1015.090				2013	10	6	16	38	46
schuster	27.430	-63.909	27.220	6.115	37.393	228.655	0.000	1015.090				2013	10	6	16	39	31
schuster	27.433	-63.905	27.180	6.115	37.393	228.655	0.000	1015.090				2013	10	6	16	40	17
schuster	27.436	-63.902	27.180	6.115	37.393	228.655	0.000	1015.091				2013	10	6	16	41	2
schuster	27.439	-63.899	27.180	6.115	37.393	228.655	0.000	1015.091				2013	10	6	16	41	47
schuster	27.441	-63.896	27.180	6.115	37.393	228.655	0.000	1015.091				2013	10	6	16	42	33
schuster	27.444	-63.892	27.180	6.115	37.393	228.655	0.000	1015.092				2013	10	6	16	43	18
schuster	27.447	-63.889	27.180	6.115	37.393	228.655	0.000	1015.092				2013	10	6	16	44	3
schuster	27.450	-63.886	27.180	6.115	37.393	228.655	0.000	1015.092				2013	10	6	16	44	48
schuster	27.453	-63.883	27.180	6.115	37.393	228.655	0.000	1015.093				2013	10	6	16	45	34
schuster	27.455	-63.880	27.180	6.115	37.393	228.655	0.000	1015.093				2013	10	6	16	46	19
schuster	27.458	-63.876	27.180	6.115	37.393	228.655	0.000	1015.093				2013	10	6	16	47	4
schuster	27.461	-63.873	27.140	6.115	37.393	228.655	0.000	1015.094				2013	10	6	16	47	49
schuster	27.464	-63.870	27.140	6.115	37.393	228.655	0.000	1015.094		392.495	369.941	2013	10	6	16	48	35
schuster	27.466	-63.867	27.140	6.115	37.393	228.655	0.000	1015.094		392.495	370.253	2013	10	6	16	49	19
schuster	27.469	-63.864	27.140	6.115	37.393	228.655	0.000	1015.094		392.495	370.040	2013	10	6	16	50	5
schuster	27.472	-63.860	27.140	6.115	37.393	228.655	0.000	1015.095		392.495	370.207	2013	10	6	16	50	50
schuster	27.475	-63.857	27.140	6.115	37.393	228.655	0.000	1015.095		392.495	370.950	2013	10	6	16	51	35
schuster	27.478	-63.854	27.180	6.115	37.393	228.655	0.000	1015.095		392.495	370.839	2013	10	6	16	52	21
schuster	27.480	-63.851	27.180	6.115	37.393	228.655	0.000	1015.096		392.495	370.573	2013	10	6	16	53	5
schuster	27.483	-63.848	27.180	6.115	37.393	228.655	0.000	1015.096		392.495	369.823	2013	10	6	16	53	50
schuster	27.486	-63.844	27.220	6.115	37.393	228.655	0.000	1015.096		392.495	370.372	2013	10	6	16	54	35
schuster	27.489	-63.841	27.220	6.115	37.393	228.655	0.000	1015.097		392.495	369.313	2013	10	6	16	55	20
schuster	27.492	-63.838	27.260	6.115	37.393	228.655	0.000	1015.097		392.495	371.344	2013	10	6	16	56	6
schuster	27.495	-63.835	27.260	6.115	37.393	228.655	0.000	1015.097		392.495	370.473	2013	10	6	16	56	52
schuster	27.497	-63.832	27.260	6.115	37.393	228.655	0.000	1015.098		392.495	370.635	2013	10	6	16	57	37
schuster	27.500	-63.828	27.260	6.380	40.710	259.743	0.000	1015.098		392.495	370.631	2013	10	6	16	58	22
schuster	27.503	-63.825	27.260	6.380	40.710	259.743	0.000	1015.098		392.495	370.888	2013	10	6	16	59	7
schuster	27.506	-63.822	27.260	6.380	40.710	259.743	0.000	1015.099		392.495	371.779	2013	10	6	16	59	53
schuster	27.509	-63.819	27.220	6.380	40.710	259.743	0.000	1015.099		392.496	370.423	2013	10	6	17	0	38
schuster	27.512	-63.816	27.220	6.380	40.710	259.743	0.000	1015.099		392.496	370.452	2013	10	6	17	1	23
schuster	27.514	-63.812	27.220	6.380	40.710	259.743	0.000	1015.100		392.496	370.356	2013	10	6	17	2	9
schuster	27.517	-63.809	27.220	6.380	40.710	259.743	0.000	1015.100		392.496	370.204	2013	10	6	17	2	54
schuster	27.520	-63.806	27.220	6.380	40.710	259.743	0.000	1015.100		392.496	370.906	2013	10	6	17	3	39
schuster	27.523	-63.803	27.180	6.380	40.710	259.743	0.000	1015.101		392.496	370.496	2013	10	6	17	4	24
schuster	27.526	-63.800	27.180	6.380	40.710	259.743	0.000	1015.101		392.496	370.099	2013	10	6	17	5	10
schuster	27.528	-63.796	27.180	6.380	40.710	259.743	0.000	1015.101		392.496	369.986	2013	10	6	17	5	55
schuster	27.531	-63.793	27.140	6.380	40.710	259.743	0.000	1015.101		392.496	370.279	2013	10	6	17	6	40
schuster	27.534	-63.790	27.140	6.380	40.710	259.743	0.000	1015.102		392.496	370.071	2013	10	6	17	7	25
schuster	27.537	-63.787	27.140	6.380	40.710	259.743	0.000	1015.102		392.496	369.759	2013	10	6	17	8	10
schuster	27.540	-63.784	27.140	6.380	40.710	259.743	0.000	1015.102		392.496	369.674	2013	10	6	17	8	56
schuster	27.542	-63.780	27.100	6.380	40.710	259.743	0.000	1015.103		392.496	368.869	2013	10	6	17	9	41
schuster	27.545	-63.777	27.100	6.380	40.710	259.743	0.000	1015.103		392.496	368.819	2013	10	6	17	10	26
schuster	27.548	-63.774	27.140	6.380	40.710	259.743	0.000	1015.103		392.496	369.191	2013	10	6	17	11	11
schuster	27.551	-63.771	27.140	6.380	40.710	259.743	0.000	1015.104		392.496	369.557	2013	10	6	17	11	57
schuster	27.553	-63.768	27.100	6.380	40.710	259.743	0.000	1015.104		392.496	368.360	2013	10	6	17	12	42
schuster	27.556	-63.764	27.140	6.380	40.710	259.743	0.000	1015.104		392.496	369.287	2013	10	6	17	13	28
schuster	27.559	-63.761	27.140	6.380	40.710	259.743	0.000	1015.105		392.497	369.619	2013	10	6	17	14	13
schuster	27.562	-63.758	27.140	6.380	40.710	259.743	0.000	1015.105		392.497	370.212	2013	10	6	17	14	57
schuster	27.565	-63.755	27.140	6.380	40.710	259.743	0.000	1015.105		392.497	370.238	2013	10	6	17	15	42
schuster	27.567	-63.752	27.140	6.380	40.710	259.743	0.000	1015.106		392.497	370.627	2013	10	6	17	16	28
schuster	27.570	-63.749	27.140	6.264	39.237	245.776	0.000	1015.106		392.497	370.274	2013	10	6	17	17	13
schuster	27.573	-63.746	27.100	6.264	39.237	245.776	0.000	1015.106		392.497	370.021	2013	10	6	17	17	58
schuster	27.576	-63.742	27.100	6.264	39.237	245.776	0.000	1015.107		392.497	371.089	2013	10	6	17	18	44
schuster	27.579	-63.739	27.100	6.264	39.237	245.776	0.000	1015.107		392.497	370.187	2013	10	6	17	19	29
schuster	27.581	-63.736	27.100	6.264	39.237	245.776	0.000	1015.107		392.497	371.314	2013	10	6	17	20	14
schuster	27.584	-63.733	27.100	6.264	39.237	245.776	0.000	1015.108		392.497	371.088	2013	10	6	17	20	59
schuster	27.584	-63.733	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	1
schuster	27.584	-63.733	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	3
schuster	27.585	-63.733	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	5
schuster	27.585	-63.732	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	7
schuster	27.585	-63.732	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	9
schuster	27.585	-63.732	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	11
schuster	27.585	-63.732	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	14
schuster	27.585	-63.732	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	15
schuster	27.585	-63.732	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	17
schuster	27.585	-63.731	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	20
schuster	27.586	-63.731	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	22
schuster	27.586	-63.731	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	24
schuster	27.586	-63.731	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	26
schuster	27.586	-63.731	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	28
schuster	27.586	-63.731	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	30
schuster	27.586	-63.731	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	32
schuster	27.586	-63.730	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	35
schuster	27.587	-63.730	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	37
schuster	27.587	-63.730	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	39
schuster	27.587	-63.730	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	41
schuster	27.587	-63.730	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	43
schuster	27.587	-63.730	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	45
schuster	27.587	-63.730	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	47
schuster	27.587	-63.729	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	49
schuster	27.587	-63.729	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	51
schuster	27.588	-63.729	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	54
schuster	27.588	-63.729	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	56
schuster	27.588	-63.729	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	21	58
schuster	27.588	-63.729	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	22	0
schuster	27.588	-63.728	27.100	6.264	39.237	245.776	0.000	1015.108				2013	10	6	17	22	2
schuster	27.592	-63.724	27.100	6.264	39.237	245.776	0.000	1015.111				2013	10	6	17	23	1
schuster	27.595	-63.721	27.100	6.264	39.237	245.776	0.000	1015.114				2013	10	6	17	23	47
schuster	27.597	-63.718	27.100	6.264	39.237	245.776	0.000	1015.116				2013	10	6	17	24	32
schuster	27.600	-63.715	27.100	6.264	39.237	245.776	0.000	1015.118				2013	10	6	17	25	17
schuster	27.603	-63.712	27.100	6.264	39.237	245.776	0.000	1015.121				2013	10	6	17	26	3
schuster	27.606	-63.708	27.140	6.264	39.237	245.776	0.000	1015.123				2013	10	6	17	26	49
schuster	27.609	-63.705	27.100	6.264	39.237	245.776	0.000	1015.126				2013	10	6	17	27	34
schuster	27.611	-63.702	27.140	6.264	39.237	245.776	0.000	1015.128				2013	10	6	17	28	19
schuster	27.614	-63.699	27.220	6.264	39.237	245.776	0.000	1015.130				2013	10	6	17	29	5
schuster	27.617	-63.696	27.260	6.264	39.237	245.776	0.000	1015.133				2013	10	6	17	29	50
schuster	27.620	-63.693	27.260	6.264	39.237	245.776	0.000	1015.135				2013	10	6	17	30	36
schuster	27.623	-63.689	27.260	6.264	39.237	245.776	0.000	1015.138				2013	10	6	17	31	21
schuster	27.625	-63.686	27.220	6.264	39.237	245.776	0.000	1015.140				2013	10	6	17	32	7
schuster	27.628	-63.683	27.220	6.264	39.237	245.776	0.000	1015.142				2013	10	6	17	32	52
schuster	27.631	-63.680	27.220	6.264	39.237	245.776	0.000	1015.145				2013	10	6	17	33	38
schuster	27.634	-63.677	27.220	6.264	39.237	245.776	0.000	1015.147				2013	10	6	17	34	24
schuster	27.637	-63.673	27.180	6.264	39.237	245.776	0.000	1015.150				2013	10	6	17	35	9
schuster	27.639	-63.670	27.220	6.264	39.237	245.776	0.000	1015.152				2013	10	6	17	35	54
schuster	27.642	-63.667	27.220	6.264	39.237	245.776	0.000	1015.154				2013	10	6	17	36	39
schuster	27.645	-63.664	27.220	6.264	39.237	245.776	0.000	1015.157				2013	10	6	17	37	24
schuster	27.648	-63.661	27.180	6.264	39.237	245.776	0.000	1015.159				2013	10	6	17	38	9
schuster	27.651	-63.658	27.180	6.264	39.237	245.776	0.000	1015.161				2013	10	6	17	38	54
schuster	27.653	-63.655	27.180	6.264	39.237	245.776	0.000	1015.164				2013	10	6	17	39	40
schuster	27.656	-63.651	27.180	6.264	39.237	245.776	0.000	1015.166				2013	10	6	17	40	25
schuster	27.659	-63.648	27.140	6.264	39.237	245.776	0.000	1015.169				2013	10	6	17	41	10
schuster	27.662	-63.645	27.140	6.264	39.237	245.776	0.000	1015.171				2013	10	6	17	41	56
schuster	27.665	-63.642	27.140	6.264	39.237	245.776	0.000	1015.173				2013	10	6	17	42	41
schuster	27.667	-63.639	27.140	6.264	39.237	245.776	0.000	1015.176				2013	10	6	17	43	26
schuster	27.670	-63.636	27.180	6.264	39.237	245.776	0.000	1015.178				2013	10	6	17	44	12
schuster	27.673	-63.633	27.180	6.264	39.237	245.776	0.000	1015.181				2013	10	6	17	44	57
schuster	27.676	-63.629	27.180	6.264	39.237	245.776	0.000	1015.183				2013	10	6	17	45	43
schuster	27.679	-63.626	27.180	6.264	39.237	245.776	0.000	1015.185				2013	10	6	17	46	28
schuster	27.681	-63.623	27.180	6.264	39.237	245.776	0.000	1015.188				2013	10	6	17	47	13
schuster	27.684	-63.620	27.180	6.264	39.237	245.776	0.000	1015.190				2013	10	6	17	47	59
schuster	27.687	-63.617	27.180	6.264	39.237	245.776	0.000	1015.193				2013	10	6	17	48	43
schuster	27.690	-63.614	27.180	6.264	39.237	245.776	0.000	1015.195				2013	10	6	17	49	29
schuster	27.693	-63.611	27.180	6.264	39.237	245.776	0.000	1015.197				2013	10	6	17	50	14
schuster	27.695	-63.607	27.220	6.264	39.237	245.776	0.000	1015.200				2013	10	6	17	50	59
schuster	27.698	-63.604	27.220	6.264	39.237	245.776	0.000	1015.202				2013	10	6	17	51	44
schuster	27.701	-63.601	27.220	6.264	39.237	245.776	0.000	1015.205				2013	10	6	17	52	30
schuster	27.701	-63.601	27.220	6.264	39.237	245.776	0.000	1015.205				2013	10	6	17	52	32
schuster	27.701	-63.601	27.220	6.264	39.237	245.776	0.000	1015.205				2013	10	6	17	52	34
schuster	27.701	-63.601	27.220	6.264	39.237	245.776	0.000	1015.205				2013	10	6	17	52	36
schuster	27.701	-63.600	27.220	6.264	39.237	245.776	0.000	1015.205				2013	10	6	17	52	38
schuster	27.701	-63.600	27.220	6.264	39.237	245.776	0.000	1015.205				2013	10	6	17	52	40
schuster	27.702	-63.600	27.220	6.264	39.237	245.776	0.000	1015.205				2013	10	6	17	52	42
schuster	27.702	-63.600	27.220	6.264	39.237	245.776	0.000	1015.205				2013	10	6	17	52	44
schuster	27.702	-63.600	27.220	6.264	39.237	245.776	0.000	1015.205				2013	10	6	17	52	46
schuster	27.702	-63.600	27.220	6.264	39.237	245.776	0.000	1015.206				2013	10	6	17	52	48
schuster	27.702	-63.600	27.220	6.264	39.237	245.776	0.000	1015.206				2013	10	6	17	52	50
schuster	27.702	-63.599	27.220	6.264	39.237	245.776	0.000	1015.206				2013	10	6	17	52	52
schuster	27.702	-63.599	27.220	6.264	39.237	245.776	0.000	1015.206				2013	10	6	17	52	55
schuster	27.703	-63.599	27.220	6.264	39.237	245.776	0.000	1015.206				2013	10	6	17	52	56
schuster	27.703	-63.599	27.220	6.264	39.237	245.776	0.000	1015.206				2013	10	6	17	52	59
schuster	27.703	-63.599	27.220	6.264	39.237	245.776	0.000	1015.206				2013	10	6	17	53	1
schuster	27.703	-63.599	27.220	6.264	39.237	245.776	0.000	1015.206				2013	10	6	17	53	3
