expocode	Date/Time	Latitude	Longitude	Depth water [m]	Temp [C]	Sal interp	PPPP interp [hPa]	Bathy depth interp/grid [m]	Distance [km]	xCO2air_interp_[umol_per_mol]	fCO2water_SST_wet [uatm]	Algorithm	Flag [#]	windspeed	wind_moment2	wind_moment3	year	month	day	hour	minute	second	Temp [C]_copy	nan_col_sal	nan_col_pressure	nan_col_pressure_equ
Ostergarnsholm	2015-02-06 13:30:00	57.4233	18.9944	0	3.29	35	1020.9	24	53	404.83	509.923	8	2	7.428976300622577	55.189688875211914	410.0028906926828	2015	2	6	13	30	0	3.29			
Ostergarnsholm	2015-02-06 14:00:00	57.4233	18.9944	0	3.24	35	1020.9	24	53	404.83	507.333	8	2	7.428976300622577	55.189688875211914	410.0028906926828	2015	2	6	14	0	0	3.24			
Ostergarnsholm	2015-02-06 14:30:00	57.4233	18.9944	0	3.22	35	1020.9	24	53	404.83		0	9	7.428976300622577	55.189688875211914	410.0028906926828	2015	2	6	14	30	0	3.22			
Ostergarnsholm	2015-02-06 15:00:00	57.4233	18.9944	0	3.24	35	1020.9	24	53	404.83		0	9	7.428976300622577	55.189688875211914	410.0028906926828	2015	2	6	15	0	0	3.24			
Ostergarnsholm	2015-02-06 15:30:00	57.4233	18.9944	0	3.18	35	1020.9	24	53	404.83		0	9	7.428976300622577	55.189688875211914	410.0028906926828	2015	2	6	15	30	0	3.18			
Ostergarnsholm	2015-02-06 16:00:00	57.4233	18.9944	0	3.13	35	1020.9	24	53	404.83	465.608	8	2	7.428976300622577	55.189688875211914	410.0028906926828	2015	2	6	16	0	0	3.13			
Ostergarnsholm	2015-02-06 16:30:00	57.4233	18.9944	0	3.15	35	1020.9	24	53	404.83	479.35	8	2	7.428976300622577	55.189688875211914	410.0028906926828	2015	2	6	16	30	0	3.15			
Ostergarnsholm	2015-02-06 17:00:00	57.4233	18.9944	0	3.22	35	1020.9	24	53	404.83	497.176	8	2	7.428976300622577	55.189688875211914	410.0028906926828	2015	2	6	17	0	0	3.22			
Ostergarnsholm	2015-02-06 17:30:00	57.4233	18.9944	0	3.24	35	1020.9	24	53	404.83	508.528	8	2	7.428976300622577	55.189688875211914	410.0028906926828	2015	2	6	17	30	0	3.24			
Ostergarnsholm	2015-02-06 18:00:00	57.4233	18.9944	0	3.26	35	1020.9	24	53	404.83	514.602	8	2	5.349146060764312	28.613363579390356	153.05706107591297	2015	2	6	18	0	0	3.26			
Ostergarnsholm	2015-02-06 18:30:00	57.4233	18.9944	0	3.11	35	1018.8	24	53	404.83	499.467	8	2	5.349146060764312	28.613363579390356	153.05706107591297	2015	2	6	18	30	0	3.11			
Ostergarnsholm	2015-02-06 19:00:00	57.4233	18.9944	0	3.13	35	1018.8	24	53	404.83	496.281	8	2	5.349146060764312	28.613363579390356	153.05706107591297	2015	2	6	19	0	0	3.13			
Ostergarnsholm	2015-02-06 19:30:00	57.4233	18.9944	0	3.15	35	1018.8	24	53	404.83	495.585	8	2	5.349146060764312	28.613363579390356	153.05706107591297	2015	2	6	19	30	0	3.15			
Ostergarnsholm	2015-02-06 20:00:00	57.4233	18.9944	0	3.18	35	1018.8	24	53	404.83	495.088	8	2	5.349146060764312	28.613363579390356	153.05706107591297	2015	2	6	20	0	0	3.18			
Ostergarnsholm	2015-02-06 20:30:00	57.4233	18.9944	0	3.18	35	1018.8	24	53	404.83	496.084	8	2	5.349146060764312	28.613363579390356	153.05706107591297	2015	2	6	20	30	0	3.18			
Ostergarnsholm	2015-02-06 21:00:00	57.4233	18.9944	0	3.2	35	1018.8	24	53	404.83	497.777	8	2	5.349146060764312	28.613363579390356	153.05706107591297	2015	2	6	21	0	0	3.2			
Ostergarnsholm	2015-02-06 21:30:00	57.4233	18.9944	0	3.18	35	1018.8	24	53	404.83	499.369	8	2	5.349146060764312	28.613363579390356	153.05706107591297	2015	2	6	21	30	0	3.18			
Ostergarnsholm	2015-02-06 22:00:00	57.4233	18.9944	0	3.18	35	1018.8	24	53	404.83	501.26099999999997	8	2	5.349146060764312	28.613363579390356	153.05706107591297	2015	2	6	22	0	0	3.18			
Ostergarnsholm	2015-02-06 22:30:00	57.4233	18.9944	0	3.15	35	1018.8	24	53	404.83	502.05699999999996	8	2	5.349146060764312	28.613363579390356	153.05706107591297	2015	2	6	22	30	0	3.15			
Ostergarnsholm	2015-02-06 23:00:00	57.4233	18.9944	0	3.15	35	1018.8	24	53	404.83	503.352	8	2	5.349146060764312	28.613363579390356	153.05706107591297	2015	2	6	23	0	0	3.15			
Ostergarnsholm	2015-02-06 23:30:00	57.4233	18.9944	0	3.13	35	1018.8	24	53	404.83	503.55	8	2	5.349146060764312	28.613363579390356	153.05706107591297	2015	2	6	23	30	0	3.13			
Ostergarnsholm	2015-02-07 00:00:00	57.4233	18.9944	0	3.13	35	1018.8	24	53	405.11199999999997	503.949	8	2	8.570884478245866	73.4600607394359	629.6176943626297	2015	2	7	0	0	0	3.13			
Ostergarnsholm	2015-02-07 00:30:00	57.4233	18.9944	0	3.11	35	1011.6	24	53	405.11199999999997	503.963	8	2	8.570884478245866	73.4600607394359	629.6176943626297	2015	2	7	0	30	0	3.11			
Ostergarnsholm	2015-02-07 01:00:00	57.4233	18.9944	0	3.11	35	1011.6	24	53	405.11199999999997	504.361	8	2	8.570884478245866	73.4600607394359	629.6176943626297	2015	2	7	1	0	0	3.11			
Ostergarnsholm	2015-02-07 01:30:00	57.4233	18.9944	0	3.09	35	1011.6	24	53	405.11199999999997	503.664	8	2	8.570884478245866	73.4600607394359	629.6176943626297	2015	2	7	1	30	0	3.09			
Ostergarnsholm	2015-02-07 02:00:00	57.4233	18.9944	0	3.09	35	1011.6	24	53	405.11199999999997	503.265	8	2	8.570884478245866	73.4600607394359	629.6176943626297	2015	2	7	2	0	0	3.09			
Ostergarnsholm	2015-02-07 02:30:00	57.4233	18.9944	0	3.06	35	1011.6	24	53	405.11199999999997	502.56800000000004	8	2	8.570884478245866	73.4600607394359	629.6176943626297	2015	2	7	2	30	0	3.06			
Ostergarnsholm	2015-02-07 03:00:00	57.4233	18.9944	0	3.04	35	1011.6	24	53	405.11199999999997	502.36800000000005	8	2	8.570884478245866	73.4600607394359	629.6176943626297	2015	2	7	3	0	0	3.04			
Ostergarnsholm	2015-02-07 03:30:00	57.4233	18.9944	0	3.04	35	1011.6	24	53	405.11199999999997	501.472	8	2	8.570884478245866	73.4600607394359	629.6176943626297	2015	2	7	3	30	0	3.04			
Ostergarnsholm	2015-02-07 04:00:00	57.4233	18.9944	0	3.02	35	1011.6	24	53	405.11199999999997	500.874	8	2	8.570884478245866	73.4600607394359	629.6176943626297	2015	2	7	4	0	0	3.02			
Ostergarnsholm	2015-02-07 04:30:00	57.4233	18.9944	0	3.0	35	1011.6	24	53	405.11199999999997	500.07599999999996	8	2	8.570884478245866	73.4600607394359	629.6176943626297	2015	2	7	4	30	0	3.0			
Ostergarnsholm	2015-02-07 05:00:00	57.4233	18.9944	0	3.0	35	1011.6	24	53	405.11199999999997	499.87699999999995	8	2	8.570884478245866	73.4600607394359	629.6176943626297	2015	2	7	5	0	0	3.0			
Ostergarnsholm	2015-02-07 05:30:00	57.4233	18.9944	0	3.0	35	1011.6	24	53	405.11199999999997	499.67800000000005	8	2	8.570884478245866	73.4600607394359	629.6176943626297	2015	2	7	5	30	0	3.0			
Ostergarnsholm	2015-02-07 06:00:00	57.4233	18.9944	0	3.0	35	1011.6	24	53	405.11199999999997	499.28	8	2	14.694173693971342	215.9187405485994	3172.7474774046523	2015	2	7	6	0	0	3.0			
Ostergarnsholm	2015-02-07 06:30:00	57.4233	18.9944	0	3.0	35	1001.0	24	53	405.11199999999997	499.202	8	2	14.694173693971342	215.9187405485994	3172.7474774046523	2015	2	7	6	30	0	3.0			
Ostergarnsholm	2015-02-07 07:00:00	57.4233	18.9944	0	3.0	35	1001.0	24	53	405.11199999999997	499.402	8	2	14.694173693971342	215.9187405485994	3172.7474774046523	2015	2	7	7	0	0	3.0			
Ostergarnsholm	2015-02-07 07:30:00	57.4233	18.9944	0	3.18	35	1001.0	24	53	405.11199999999997	507.274	8	2	14.694173693971342	215.9187405485994	3172.7474774046523	2015	2	7	7	30	0	3.18			
Ostergarnsholm	2015-02-07 08:00:00	57.4233	18.9944	0	3.24	35	1001.0	24	53	405.11199999999997	511.55699999999996	8	2	14.694173693971342	215.9187405485994	3172.7474774046523	2015	2	7	8	0	0	3.24			
Ostergarnsholm	2015-02-07 08:30:00	57.4233	18.9944	0	3.24	35	1001.0	24	53	405.11199999999997	514.146	8	2	14.694173693971342	215.9187405485994	3172.7474774046523	2015	2	7	8	30	0	3.24			
Ostergarnsholm	2015-02-07 09:00:00	57.4233	18.9944	0	3.26	35	1001.0	24	53	405.11199999999997	515.043	8	2	14.694173693971342	215.9187405485994	3172.7474774046523	2015	2	7	9	0	0	3.26			
Ostergarnsholm	2015-02-07 09:30:00	57.4233	18.9944	0	3.29	35	1001.0	24	53	405.11199999999997	516.04	8	2	14.694173693971342	215.9187405485994	3172.7474774046523	2015	2	7	9	30	0	3.29			
Ostergarnsholm	2015-02-07 10:00:00	57.4233	18.9944	0	3.31	35	1001.0	24	53	405.11199999999997	517.036	8	2	14.694173693971342	215.9187405485994	3172.7474774046523	2015	2	7	10	0	0	3.31			
Ostergarnsholm	2015-02-07 10:30:00	57.4233	18.9944	0	3.33	35	1001.0	24	53	405.11199999999997	518.8290000000001	8	2	14.694173693971342	215.9187405485994	3172.7474774046523	2015	2	7	10	30	0	3.33			
Ostergarnsholm	2015-02-07 11:00:00	57.4233	18.9944	0	3.29	35	1001.0	24	53	405.11199999999997	513.351	8	2	14.694173693971342	215.9187405485994	3172.7474774046523	2015	2	7	11	0	0	3.29			
Ostergarnsholm	2015-02-07 11:30:00	57.4233	18.9944	0	3.26	35	1001.0	24	53	405.11199999999997	512.155	8	2	14.694173693971342	215.9187405485994	3172.7474774046523	2015	2	7	11	30	0	3.26			
Ostergarnsholm	2015-02-07 12:00:00	57.4233	18.9944	0	3.31	35	1001.0	24	53	405.11199999999997	510.56300000000005	8	2	16.480215010505294	271.597486792484	4475.9849786530085	2015	2	7	12	0	0	3.31			
Ostergarnsholm	2015-02-07 12:30:00	57.4233	18.9944	0	3.35	35	996.8	24	53	405.11199999999997	520.2330000000001	8	2	16.480215010505294	271.597486792484	4475.9849786530085	2015	2	7	12	30	0	3.35			
Ostergarnsholm	2015-02-07 13:00:00	57.4233	18.9944	0	3.24	35	996.8	24	53	405.11199999999997	511.566	8	2	16.480215010505294	271.597486792484	4475.9849786530085	2015	2	7	13	0	0	3.24			
Ostergarnsholm	2015-02-07 13:30:00	57.4233	18.9944	0	3.22	35	996.8	24	53	405.11199999999997	507.284	8	2	16.480215010505294	271.597486792484	4475.9849786530085	2015	2	7	13	30	0	3.22			
Ostergarnsholm	2015-02-07 14:00:00	57.4233	18.9944	0	3.18	35	996.8	24	53	405.11199999999997	503.49800000000005	8	2	16.480215010505294	271.597486792484	4475.9849786530085	2015	2	7	14	0	0	3.18			
Ostergarnsholm	2015-02-07 14:30:00	57.4233	18.9944	0	3.13	35	996.8	24	53	405.11199999999997	497.12300000000005	8	2	16.480215010505294	271.597486792484	4475.9849786530085	2015	2	7	14	30	0	3.13			
Ostergarnsholm	2015-02-07 15:00:00	57.4233	18.9944	0	3.11	35	996.8	24	53	405.11199999999997	495.43	8	2	16.480215010505294	271.597486792484	4475.9849786530085	2015	2	7	15	0	0	3.11			
Ostergarnsholm	2015-02-07 15:30:00	57.4233	18.9944	0	3.11	35	996.8	24	53	405.11199999999997	495.231	8	2	16.480215010505294	271.597486792484	4475.9849786530085	2015	2	7	15	30	0	3.11			
Ostergarnsholm	2015-02-07 16:00:00	57.4233	18.9944	0	3.11	35	996.8	24	53	405.11199999999997	495.131	8	2	16.480215010505294	271.597486792484	4475.9849786530085	2015	2	7	16	0	0	3.11			
Ostergarnsholm	2015-02-07 16:30:00	57.4233	18.9944	0	3.09	35	996.8	24	53	405.11199999999997	485.471	8	2	16.480215010505294	271.597486792484	4475.9849786530085	2015	2	7	16	30	0	3.09			
Ostergarnsholm	2015-02-07 17:00:00	57.4233	18.9944	0	3.11	35	996.8	24	53	405.11199999999997	464.061	8	2	16.480215010505294	271.597486792484	4475.9849786530085	2015	2	7	17	0	0	3.11			
Ostergarnsholm	2015-02-07 17:30:00	57.4233	18.9944	0	3.11	35	996.8	24	53	405.11199999999997	477.405	8	2	16.480215010505294	271.597486792484	4475.9849786530085	2015	2	7	17	30	0	3.11			
Ostergarnsholm	2015-02-07 18:00:00	57.4233	18.9944	0	3.15	35	996.8	24	53	405.11199999999997	491.647	8	2	16.019137954952015	256.61278081978423	4110.715536955988	2015	2	7	18	0	0	3.15			
Ostergarnsholm	2015-02-07 18:30:00	57.4233	18.9944	0	3.06	35	998.4	24	53	405.11199999999997	490.546	8	2	16.019137954952015	256.61278081978423	4110.715536955988	2015	2	7	18	30	0	3.06			
Ostergarnsholm	2015-02-07 19:00:00	57.4233	18.9944	0	2.95	35	998.4	24	53	405.11199999999997	486.759	8	2	16.019137954952015	256.61278081978423	4110.715536955988	2015	2	7	19	0	0	2.95			
Ostergarnsholm	2015-02-07 19:30:00	57.4233	18.9944	0	2.82	35	998.4	24	53	405.11199999999997	481.876	8	2	16.019137954952015	256.61278081978423	4110.715536955988	2015	2	7	19	30	0	2.82			
Ostergarnsholm	2015-02-07 20:00:00	57.4233	18.9944	0	2.67	35	998.4	24	53	405.11199999999997	473.50699999999995	8	2	16.019137954952015	256.61278081978423	4110.715536955988	2015	2	7	20	0	0	2.67			
Ostergarnsholm	2015-02-07 20:30:00	57.4233	18.9944	0	2.51	35	998.4	24	53	405.11199999999997	466.233	8	2	16.019137954952015	256.61278081978423	4110.715536955988	2015	2	7	20	30	0	2.51			
Ostergarnsholm	2015-02-07 21:00:00	57.4233	18.9944	0	2.44	35	998.4	24	53	405.11199999999997	463.045	8	2	16.019137954952015	256.61278081978423	4110.715536955988	2015	2	7	21	0	0	2.44			
Ostergarnsholm	2015-02-07 21:30:00	57.4233	18.9944	0	2.42	35	998.4	24	53	405.11199999999997	461.949	8	2	16.019137954952015	256.61278081978423	4110.715536955988	2015	2	7	21	30	0	2.42			
Ostergarnsholm	2015-02-07 22:00:00	57.4233	18.9944	0	2.42	35	998.4	24	53	405.11199999999997	461.75	8	2	16.019137954952015	256.61278081978423	4110.715536955988	2015	2	7	22	0	0	2.42			
Ostergarnsholm	2015-02-07 22:30:00	57.4233	18.9944	0	2.38	35	998.4	24	53	405.11199999999997	461.05199999999996	8	2	16.019137954952015	256.61278081978423	4110.715536955988	2015	2	7	22	30	0	2.38			
Ostergarnsholm	2015-02-07 23:00:00	57.4233	18.9944	0	2.4	35	998.4	24	53	405.11199999999997	461.05199999999996	8	2	16.019137954952015	256.61278081978423	4110.715536955988	2015	2	7	23	0	0	2.4			
Ostergarnsholm	2015-02-07 23:30:00	57.4233	18.9944	0	2.47	35	998.4	24	53	405.11199999999997	464.639	8	2	16.019137954952015	256.61278081978423	4110.715536955988	2015	2	7	23	30	0	2.47			
Ostergarnsholm	2015-02-08 00:00:00	57.4233	18.9944	0	2.69	35	998.4	24	53	405.11199999999997	472.91	8	2	12.635202572738748	159.64834405414388	2017.1891675263998	2015	2	8	0	0	0	2.69			
Ostergarnsholm	2015-02-08 00:30:00	57.4233	18.9944	0	2.84	35	1001.4	24	53	405.11199999999997	475.49699999999996	8	2	12.635202572738748	159.64834405414388	2017.1891675263998	2015	2	8	0	30	0	2.84			
Ostergarnsholm	2015-02-08 01:00:00	57.4233	18.9944	0	2.91	35	1001.4	24	53	405.11199999999997	476.19599999999997	8	2	12.635202572738748	159.64834405414388	2017.1891675263998	2015	2	8	1	0	0	2.91			
Ostergarnsholm	2015-02-08 01:30:00	57.4233	18.9944	0	3.0	35	1001.4	24	53	405.11199999999997	476.796	8	2	12.635202572738748	159.64834405414388	2017.1891675263998	2015	2	8	1	30	0	3.0			
Ostergarnsholm	2015-02-08 02:00:00	57.4233	18.9944	0	3.04	35	1001.4	24	53	405.11199999999997	477.394	8	2	12.635202572738748	159.64834405414388	2017.1891675263998	2015	2	8	2	0	0	3.04			
Ostergarnsholm	2015-02-08 02:30:00	57.4233	18.9944	0	3.06	35	1001.4	24	53	405.11199999999997	477.694	8	2	12.635202572738748	159.64834405414388	2017.1891675263998	2015	2	8	2	30	0	3.06			
Ostergarnsholm	2015-02-08 03:00:00	57.4233	18.9944	0	3.09	35	1001.4	24	53	405.11199999999997	478.491	8	2	12.635202572738748	159.64834405414388	2017.1891675263998	2015	2	8	3	0	0	3.09			
Ostergarnsholm	2015-02-08 03:30:00	57.4233	18.9944	0	3.13	35	1001.4	24	53	405.11199999999997	479.09	8	2	12.635202572738748	159.64834405414388	2017.1891675263998	2015	2	8	3	30	0	3.13			
Ostergarnsholm	2015-02-08 04:00:00	57.4233	18.9944	0	3.11	35	1001.4	24	53	405.11199999999997	477.695	8	2	12.635202572738748	159.64834405414388	2017.1891675263998	2015	2	8	4	0	0	3.11			
Ostergarnsholm	2015-02-08 04:30:00	57.4233	18.9944	0	3.11	35	1001.4	24	53	405.11199999999997	477.29699999999997	8	2	12.635202572738748	159.64834405414388	2017.1891675263998	2015	2	8	4	30	0	3.11			
Ostergarnsholm	2015-02-08 05:00:00	57.4233	18.9944	0	3.11	35	1001.4	24	53	405.11199999999997	477.496	8	2	12.635202572738748	159.64834405414388	2017.1891675263998	2015	2	8	5	0	0	3.11			
Ostergarnsholm	2015-02-08 05:30:00	57.4233	18.9944	0	3.11	35	1001.4	24	53	405.11199999999997	478.392	8	2	12.635202572738748	159.64834405414388	2017.1891675263998	2015	2	8	5	30	0	3.11			
Ostergarnsholm	2015-02-08 06:00:00	57.4233	18.9944	0	3.11	35	1001.4	24	53	405.11199999999997	479.288	8	2	11.29201462390985	127.50959426659391	1439.84020314719	2015	2	8	6	0	0	3.11			
Ostergarnsholm	2015-02-08 06:30:00	57.4233	18.9944	0	3.11	35	1007.4	24	53	405.11199999999997	480.272	8	2	11.29201462390985	127.50959426659391	1439.84020314719	2015	2	8	6	30	0	3.11			
Ostergarnsholm	2015-02-08 07:00:00	57.4233	18.9944	0	3.11	35	1007.4	24	53	405.11199999999997	481.26800000000003	8	2	11.29201462390985	127.50959426659391	1439.84020314719	2015	2	8	7	0	0	3.11			
Ostergarnsholm	2015-02-08 07:30:00	57.4233	18.9944	0	3.11	35	1007.4	24	53	405.11199999999997	482.662	8	2	11.29201462390985	127.50959426659391	1439.84020314719	2015	2	8	7	30	0	3.11			
Ostergarnsholm	2015-02-08 08:00:00	57.4233	18.9944	0	3.13	35	1007.4	24	53	405.11199999999997	485.05199999999996	8	2	11.29201462390985	127.50959426659391	1439.84020314719	2015	2	8	8	0	0	3.13			
Ostergarnsholm	2015-02-08 08:30:00	57.4233	18.9944	0	3.13	35	1007.4	24	53	405.11199999999997	486.745	8	2	11.29201462390985	127.50959426659391	1439.84020314719	2015	2	8	8	30	0	3.13			
Ostergarnsholm	2015-02-08 09:00:00	57.4233	18.9944	0	3.18	35	1007.4	24	53	405.11199999999997	490.829	8	2	11.29201462390985	127.50959426659391	1439.84020314719	2015	2	8	9	0	0	3.18			
Ostergarnsholm	2015-02-08 09:30:00	57.4233	18.9944	0	3.2	35	1007.4	24	53	405.11199999999997	492.62199999999996	8	2	11.29201462390985	127.50959426659391	1439.84020314719	2015	2	8	9	30	0	3.2			
Ostergarnsholm	2015-02-08 10:00:00	57.4233	18.9944	0	3.15	35	1007.4	24	53	405.11199999999997	493.31800000000004	8	2	11.29201462390985	127.50959426659391	1439.84020314719	2015	2	8	10	0	0	3.15			
Ostergarnsholm	2015-02-08 10:30:00	57.4233	18.9944	0	3.09	35	1007.4	24	53	405.11199999999997	492.52	8	2	11.29201462390985	127.50959426659391	1439.84020314719	2015	2	8	10	30	0	3.09			
Ostergarnsholm	2015-02-08 11:00:00	57.4233	18.9944	0	3.04	35	1007.4	24	53	405.11199999999997	491.025	8	2	11.29201462390985	127.50959426659391	1439.84020314719	2015	2	8	11	0	0	3.04			
Ostergarnsholm	2015-02-08 11:30:00	57.4233	18.9944	0	3.0	35	1007.4	24	53	405.11199999999997	490.625	8	2	11.29201462390985	127.50959426659391	1439.84020314719	2015	2	8	11	30	0	3.0			
Ostergarnsholm	2015-02-08 12:00:00	57.4233	18.9944	0	2.91	35	1007.4	24	53	405.11199999999997	487.337	8	2	10.718758637728682	114.89178673388322	1231.4973314578924	2015	2	8	12	0	0	2.91			
Ostergarnsholm	2015-02-08 12:30:00	57.4233	18.9944	0	2.87	35	1010.2	24	53	405.11199999999997	485.23900000000003	8	2	10.718758637728682	114.89178673388322	1231.4973314578924	2015	2	8	12	30	0	2.87			
Ostergarnsholm	2015-02-08 13:00:00	57.4233	18.9944	0	2.84	35	1010.2	24	53	405.11199999999997	483.645	8	2	10.718758637728682	114.89178673388322	1231.4973314578924	2015	2	8	13	0	0	2.84			
Ostergarnsholm	2015-02-08 13:30:00	57.4233	18.9944	0	2.82	35	1010.2	24	53	405.11199999999997	481.055	8	2	10.718758637728682	114.89178673388322	1231.4973314578924	2015	2	8	13	30	0	2.82			
Ostergarnsholm	2015-02-08 14:00:00	57.4233	18.9944	0	2.78	35	1010.2	24	53	405.11199999999997	477.569	8	2	10.718758637728682	114.89178673388322	1231.4973314578924	2015	2	8	14	0	0	2.78			
Ostergarnsholm	2015-02-08 14:30:00	57.4233	18.9944	0	2.78	35	1010.2	24	53	405.11199999999997	475.67699999999996	8	2	10.718758637728682	114.89178673388322	1231.4973314578924	2015	2	8	14	30	0	2.78			
Ostergarnsholm	2015-02-08 15:00:00	57.4233	18.9944	0	2.75	35	1010.2	24	53	405.11199999999997	474.78	8	2	10.718758637728682	114.89178673388322	1231.4973314578924	2015	2	8	15	0	0	2.75			
Ostergarnsholm	2015-02-08 15:30:00	57.4233	18.9944	0	2.78	35	1010.2	24	53	405.11199999999997	474.084	8	2	10.718758637728682	114.89178673388322	1231.4973314578924	2015	2	8	15	30	0	2.78			
Ostergarnsholm	2015-02-08 16:00:00	57.4233	18.9944	0	2.78	35	1010.2	24	53	405.11199999999997	473.486	8	2	10.718758637728682	114.89178673388322	1231.4973314578924	2015	2	8	16	0	0	2.78			
Ostergarnsholm	2015-02-08 16:30:00	57.4233	18.9944	0	2.8	35	1010.2	24	53	405.11199999999997	473.38699999999994	8	2	10.718758637728682	114.89178673388322	1231.4973314578924	2015	2	8	16	30	0	2.8			
Ostergarnsholm	2015-02-08 17:00:00	57.4233	18.9944	0	2.78	35	1010.2	24	53	405.11199999999997	473.088	8	2	10.718758637728682	114.89178673388322	1231.4973314578924	2015	2	8	17	0	0	2.78			
Ostergarnsholm	2015-02-08 17:30:00	57.4233	18.9944	0	2.78	35	1010.2	24	53	405.11199999999997	473.088	8	2	10.718758637728682	114.89178673388322	1231.4973314578924	2015	2	8	17	30	0	2.78			
Ostergarnsholm	2015-02-08 18:00:00	57.4233	18.9944	0	2.8	35	1010.2	24	53	405.11199999999997	473.48699999999997	8	2	9.621938806439582	92.58170639486796	890.8155135271757	2015	2	8	18	0	0	2.8			
Ostergarnsholm	2015-02-08 18:30:00	57.4233	18.9944	0	2.8	35	1005.1	24	53	405.11199999999997	473.49699999999996	8	2	9.621938806439582	92.58170639486796	890.8155135271757	2015	2	8	18	30	0	2.8			
Ostergarnsholm	2015-02-08 19:00:00	57.4233	18.9944	0	2.8	35	1005.1	24	53	405.11199999999997	473.397	8	2	9.621938806439582	92.58170639486796	890.8155135271757	2015	2	8	19	0	0	2.8			
Ostergarnsholm	2015-02-08 19:30:00	57.4233	18.9944	0	2.8	35	1005.1	24	53	405.11199999999997	473.49699999999996	8	2	9.621938806439582	92.58170639486796	890.8155135271757	2015	2	8	19	30	0	2.8			
Ostergarnsholm	2015-02-08 20:00:00	57.4233	18.9944	0	2.8	35	1005.1	24	53	405.11199999999997	473.49699999999996	8	2	9.621938806439582	92.58170639486796	890.8155135271757	2015	2	8	20	0	0	2.8			
Ostergarnsholm	2015-02-08 20:30:00	57.4233	18.9944	0	2.8	35	1005.1	24	53	405.11199999999997	473.298	8	2	9.621938806439582	92.58170639486796	890.8155135271757	2015	2	8	20	30	0	2.8			
Ostergarnsholm	2015-02-08 21:00:00	57.4233	18.9944	0	2.8	35	1005.1	24	53	405.11199999999997	473.19800000000004	8	2	9.621938806439582	92.58170639486796	890.8155135271757	2015	2	8	21	0	0	2.8			
Ostergarnsholm	2015-02-08 21:30:00	57.4233	18.9944	0	2.8	35	1005.1	24	53	405.11199999999997	473.796	8	2	9.621938806439582	92.58170639486796	890.8155135271757	2015	2	8	21	30	0	2.8			
Ostergarnsholm	2015-02-08 22:00:00	57.4233	18.9944	0	2.8	35	1005.1	24	53	405.11199999999997	474.29400000000004	8	2	9.621938806439582	92.58170639486796	890.8155135271757	2015	2	8	22	0	0	2.8			
Ostergarnsholm	2015-02-08 22:30:00	57.4233	18.9944	0	2.78	35	1005.1	24	53	405.11199999999997	474.99	8	2	9.621938806439582	92.58170639486796	890.8155135271757	2015	2	8	22	30	0	2.78			
Ostergarnsholm	2015-02-08 23:00:00	57.4233	18.9944	0	2.69	35	1005.1	24	53	405.11199999999997	470.606	8	2	9.621938806439582	92.58170639486796	890.8155135271757	2015	2	8	23	0	0	2.69			
Ostergarnsholm	2015-02-08 23:30:00	57.4233	18.9944	0	2.71	35	1005.1	24	53	405.11199999999997	471.105	8	2	9.621938806439582	92.58170639486796	890.8155135271757	2015	2	8	23	30	0	2.71			
Ostergarnsholm	2015-02-09 00:00:00	57.4233	18.9944	0	2.75	35	1005.1	24	53	405.11199999999997	473.894	8	2	7.29771617936998	53.256661434638374	388.6519998107897	2015	2	9	0	0	0	2.75			
Ostergarnsholm	2015-02-09 00:30:00	57.4233	18.9944	0	2.73	35	1003.2	24	53	405.11199999999997	472.403	8	2	7.29771617936998	53.256661434638374	388.6519998107897	2015	2	9	0	30	0	2.73			
Ostergarnsholm	2015-02-09 01:00:00	57.4233	18.9944	0	2.71	35	1003.2	24	53	405.11199999999997	470.01300000000003	8	2	7.29771617936998	53.256661434638374	388.6519998107897	2015	2	9	1	0	0	2.71			
Ostergarnsholm	2015-02-09 01:30:00	57.4233	18.9944	0	2.71	35	1003.2	24	53	405.11199999999997	466.62699999999995	8	2	7.29771617936998	53.256661434638374	388.6519998107897	2015	2	9	1	30	0	2.71			
Ostergarnsholm	2015-02-09 02:00:00	57.4233	18.9944	0	2.69	35	1003.2	24	53	405.11199999999997	467.423	8	2	7.29771617936998	53.256661434638374	388.6519998107897	2015	2	9	2	0	0	2.69			
Ostergarnsholm	2015-02-09 02:30:00	57.4233	18.9944	0	2.6	35	1003.2	24	53	405.11199999999997	463.23900000000003	8	2	7.29771617936998	53.256661434638374	388.6519998107897	2015	2	9	2	30	0	2.6			
Ostergarnsholm	2015-02-09 03:00:00	57.4233	18.9944	0	2.51	35	1003.2	24	53	405.11199999999997	462.241	8	2	7.29771617936998	53.256661434638374	388.6519998107897	2015	2	9	3	0	0	2.51			
Ostergarnsholm	2015-02-09 03:30:00	57.4233	18.9944	0	2.49	35	1003.2	24	53	405.11199999999997	460.348	8	2	7.29771617936998	53.256661434638374	388.6519998107897	2015	2	9	3	30	0	2.49			
Ostergarnsholm	2015-02-09 04:00:00	57.4233	18.9944	0	2.58	35	1003.2	24	53	405.11199999999997	464.035	8	2	7.29771617936998	53.256661434638374	388.6519998107897	2015	2	9	4	0	0	2.58			
Ostergarnsholm	2015-02-09 04:30:00	57.4233	18.9944	0	2.67	35	1003.2	24	53	405.11199999999997	468.02	8	2	7.29771617936998	53.256661434638374	388.6519998107897	2015	2	9	4	30	0	2.67			
